,index,Delta Airlines,Unnamed: 1,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,avg_rpm
0,141,,RPM - Atlantic,0.2010829880595319,0.1787363570402812,0.17639864904339073,0.18322542483299126,0.1743982351878425,0.18198559262644753,0.18140511847827243,0.19333055671974822,0.17796392301338684,0.19261512255395977,0.19675844081758573,0.2439960738480885,0.2699716878722144,0.3044624286277859,0.3077766900256888,0.2491612614364645,0.2464066475533622,0.23540058237488504,0.23262170954755124,0.2217213155226858,0.2147301876919714,0.20733261656951582,0.21149504587219892,0.21074327567359183,0.2081998024447257,0.12420968213852628,0.19611843506508833
1,142,,RPM - Latin America,0.016099849864349123,0.015551421843674489,0.015131754863296133,0.019312849548857404,0.025858183038602937,0.030497576713125214,0.04226170498528198,0.04622755442083777,0.046565537767693066,0.048529006018142355,0.061500066796844416,0.08247005264653576,0.09427089511469487,0.0941628688832547,0.09696300058381498,0.06710468028338328,0.06912186242282313,0.07191214298860484,0.07793886247736849,0.0868894554378399,0.08760287507226348,0.08932230990523239,0.09392684103159402,0.09014034487422484,0.08362950945169254,0.10054304218485172,0.09086082041997649
2,143,,RPM - Pacific,0.039803951456119986,0.029070447569394732,0.027746435787028685,0.030259963152427172,0.03272931236131703,0.028354849523154237,0.026258951345104222,0.010447055245206331,0.010520453608053253,0.011518363246406572,0.010704309650125992,0.011564719857246183,0.013992469324926987,0.02303041241046381,0.03119224852738162,0.13249213580146907,0.13792899587806767,0.14494656240649045,0.14303773540709902,0.1349165331926044,0.12679525764022267,0.11882513984980668,0.10534634368983936,0.09917607215838892,0.09674805247300652,0.06141565969741647,0.10138442091811344
3,144,,RPM - Domestic,0.743013210619999,0.7766417735466495,0.7807231603062844,0.7672017624657241,0.7670142694122375,0.759161981137273,0.7500742251913414,0.7499948336142077,0.7649500856108669,0.7473375081814914,0.7310371827354438,0.6619691536481296,0.6217649476881637,0.5783442900784955,0.5640680608631146,0.5512419224786831,0.5465424941457471,0.5477407122300196,0.5464016925679812,0.5564726958468699,0.5708716795955424,0.5845199336754451,0.5892317694063677,0.5999403072937944,0.6114226356305753,0.7138316159792055,0.6116363235968217
4,145,,RPM - International,0.256986789380001,0.22335822645335043,0.21927683969371556,0.23279823753427584,0.23298573058776245,0.240838018862727,0.24992577480865863,0.25000516638579234,0.23504991438913317,0.2526624918185087,0.2689628172645561,0.3380308463518705,0.3782350523118363,0.4216557099215044,0.4359319391368854,0.44875807752131686,0.453457505854253,0.4522592877699803,0.45359830743201873,0.44352730415313013,0.4291283204044576,0.4154800663245549,0.4107682305936323,0.40005969270620556,0.38857736436942475,0.2861683840207945,0.3883636764031782
